,0
0,0.00019254936063603777
1,0.0007664822251728261
2,0.0017149871530269542
3,0.0030306026207277282
4,0.0047037176192313091
5,0.0067234531103639965
6,0.0090786290232474556
7,0.011758627892105784
8,0.014754039943788442
9,0.018057014540719792
10,0.021661291648388727
11,0.025561937372322929
12,0.029754851020918908
13,0.034236140241129115
14,0.039001471164171742
15,0.044045491837581156
16,0.049361402950285939
17,0.054940715771511391
18,0.060773199547878957
19,0.06684698454369177
20,0.073148756292618841
21,0.079663954528203948
22,0.086376879792628342
23,0.093270615022832556
24,0.1003266905178367
25,0.10752445809410863
26,0.11484019017181596
27,0.1222459753338653
28,0.12970853480717637
29,0.13718812400889382
30,0.14463769816173105
31,0.15200249947112121
32,0.15922015834021003
33,0.16622129717391765
34,0.17293050478902855
35,0.17926744954323037
36,0.18514785765427461
37,0.19048412013990085
38,0.19518540544932647
39,0.19915733401130917
40,0.2023015088541216
41,0.20451547952775687
42,0.20569398531355462
43,0.20573244092484444
44,0.20453340382668467
45,0.20201606171330372
46,0.19812767588078076
47,0.19285479435109726
48,0.18623150716086007
49,0.1783425365351089
50,0.1693204969193659
51,0.15933854603991859
52,0.14860093717520623
53,0.13733409111472858
54,0.12577984633514505
55,0.11419112255856573
56,0.10282897085633201
57,0.091959243829808968
58,0.081847045373370036
59,0.072747771735309497
60,0.064894872094541603
61,0.058486074300821173
62,0.053671049657209369
63,0.050543638452725984
64,0.049140624789002468
65,0.049447139597576135
66,0.051406989695827354
67,0.054935281556581186
68,0.059930792342189794
69,0.066286299172494872
70,0.073896013795627144
71,0.08266003137913569
72,0.092486174696314358
73,0.10328984738942534
74,0.11499259548996002
75,0.12752007720159211
76,0.14080007459074356
77,0.15476104472127064
78,0.16933151019489479
79,0.18444036293724217
80,0.20001794841209766
81,0.21599765157306428
82,0.2323176393535481
83,0.24892242241761914
84,0.26576396257100615
85,0.28280214915935092
86,0.30000457697997768
87,0.31734566343208104
88,0.33480523490136821
89,0.35236678867082766
90,0.37001569195274137
91,0.38773759965004678
92,0.40551733790565153
93,0.42333840366459935
94,0.44118308961574171
95,0.45903310049663842
96,0.47687042584839329
97,0.49467820224530773
98,0.51244133243854395
99,0.53014670491586369
100,0.5477829446932011
101,0.56533970584329662
102,0.58280658729799606
103,0.60017182293144322
104,0.6174209616704075
105,0.63453579056631582
106,0.65149373317639736
107,0.66826786592567089
108,0.68482756079421436
109,0.70113963393279966
110,0.71716980212944514
111,0.73288423575332284
112,0.74825102508520847
113,0.76324140893163006
114,0.77783062754314503
115,0.79199826717779154
116,0.80572799819686125
117,0.81900670445470414
118,0.83182315285027342
119,0.8441665056216221
120,0.85602506354554564
121,0.86738560319410307
122,0.87823354862621517
123,0.88855405075942229
124,0.8983338882942159
125,0.90756397139915057
126,0.91624211239403175
127,0.92437561753765851
128,0.93198317625602889
129,0.9390955413629245
130,0.94575466823387278
131,0.95201131596894895
132,0.95792151963017225
133,0.96354266496077179
134,0.96892999869869201
135,0.97413424824224559
136,0.97920067511108333
137,0.98416947787968112
138,0.98907711261858877
139,0.9939578865502714
140,0.99884513590738877
141,1.0037714298289364
142,1.008767533486236
143,1.0138602590509522
144,1.0190697216355848
145,1.0244067569216626
146,1.0298712397235947
147,1.0354517631168554
148,1.0411267112975997
149,1.0468663636536641
150,1.0526354458585538
151,1.0583955391560449
152,1.0641069196628599
153,1.0697296353996426
154,1.075223864428128
155,1.0805497869565566
156,1.0856673165572521
157,1.0905360433422546
158,1.0951156334478638
159,1.09936673313063
160,1.1032522168715475
161,1.1067384856976996
162,1.1097965142512065
163,1.1124024441528528
164,1.1145376594897387
165,1.1161883931450878
166,1.1173449763796552
167,1.1180008737960467
168,1.1181516657507939
169,1.1177941560080513
170,1.1169257764446536
171,1.1155444097867702
172,1.1136486508099117
173,1.1112384019193162
174,1.1083155975748409
175,1.1048848155012967
176,1.1009535727300805
177,1.0965321981158931
178,1.0916332803020412
179,1.0862707795597548
180,1.0804589521244925
181,1.0742112696649733
182,1.0675395281909976
183,1.0604533260028783
184,1.0529600393003133
185,1.0450653312100988
186,1.0367741055850508
187,1.028091691892155
188,1.0190249648085037
189,1.0095830967006365
190,0.99977772039669821
191,0.98962241900001813
192,0.97913161603938903
193,0.96831907226278424
194,0.95719627903544746
195,0.94577106187838622
196,0.9340466691687429
197,0.92202152293955542
198,0.90968966041628463
199,0.89704171906859453
200,0.88406615382914677
201,0.87075027129479898
202,0.85708066143279305
203,0.84304271295906019
204,0.82861908929431383
205,0.81378726956912562
206,0.79851647246682067
207,0.78276444044959403
208,0.76647464186950676
209,0.74957442839275046
210,0.73197454698130859
211,0.71357014240524741
212,0.69424302398286575
213,0.67386458977712127
214,0.65229853725876796
215,0.62940248954646472
216,0.60502802265130251
217,0.57901926584080021
218,0.55121111041828041
219,0.52142887093538837
220,0.48949176109212639
221,0.45522256770875952
222,0.41846523608849451
223,0.37911053550096813
224,0.33712750151128312
225,0.29259530539122414
226,0.24572760710618496
227,0.19688089704256398
228,0.14654116594542368
229,0.095289314334673206
230,0.04375274689700407
231,-0.0074448250082496947
232,-0.057723577309954616
233,-0.10657067413455622
234,-0.15354578906058314
235,-0.19827410172094836
236,-0.24043454755496879
237,-0.27975074943997275
238,-0.31598934538639128
239,-0.34896648202187686
240,-0.37855941897689449
241,-0.40471783926120347
242,-0.42746945751274157
243,-0.44691672306387586
244,-0.4632246573595703
245,-0.47660261090700268
246,-0.48728395701739424
247,-0.49550738737589639
248,-0.50150217788504459
249,-0.50547834227181498
250,-0.50762149681319635
251,-0.50809165241117626
252,-0.50702491437497132
253,-0.5045370336319428
254,-0.50072780852184728
255,-0.49568546254970702
256,-0.48949033622938631
257,-0.48221752090140968
258,-0.47393836921169535
259,-0.46472105776609618
260,-0.45463049743890438
261,-0.44372788929553242
262,-0.43207015857753817
263,-0.41970942308908349
264,-0.40669259871701169
265,-0.39306121492650337
266,-0.37885148968293214
267,-0.36409468032597542
268,-0.34881768258441193
269,-0.33304380718652532
270,-0.31679364005741728
271,-0.30008589615073861
272,-0.28293820016687027
273,-0.26536775115084565
274,-0.24739183857198105
275,-0.22902817676512832
276,-0.21029502665283767
277,-0.19121109199400843
278,-0.17179521405971604
279,-0.15206593272389651
280,-0.13204101646074781
281,-0.11173707483462796
282,-0.091169350695335591
283,-0.070351752142610899
284,-0.049297138932603964
285,-0.028017835190242223
286,-0.0065263047550571524
287,0.015164102068571182
288,0.037038438821195424
289,0.059079599357836785
290,0.081267987236169695
291,0.10358145901414105
292,0.12599552126301922
293,0.14848369851769216
294,0.17101794064414969
295,0.19356891537575038
296,0.21610604100363368
297,0.23859715302300494
298,0.26100775635982687
299,0.28329987677121155
300,0.30543057857195227
301,0.32735025578494709
302,0.34900083212754129
303,0.37031402597504004
304,0.39120984891901206
305,0.41159550063261452
306,0.43136477966507747
307,0.45039803172307369
308,0.46856250554692347
309,0.48571282064799703
310,0.50169114867419384
311,0.51632676133515154
312,0.52943486119770933
313,0.54081507839091214
314,0.55025060450384
315,0.55750950922070786
316,0.56235017555845057
317,0.56453279608958218
318,0.56383827404934461
319,0.56009448376298365
320,0.55320765110112513
321,0.54319397107474687
322,0.53020434879308831
323,0.51453459279061575
324,0.49661562226108036
325,0.47698334690781563
326,0.45623421950326476
327,0.4349771686866436
328,0.41379323023504849
329,0.39321038754451448
330,0.37369495545855685
331,0.35565524640622487
332,0.33945030218616751
333,0.32539659161210921
334,0.31376801157908507
335,0.30478811950440937
336,0.29861709249434687
337,0.29533835047159263
338,0.29495026098111571
339,0.29736671867696834
340,0.30242744802756621
341,0.30991596385753817
342,0.31958138050925189
343,0.33116005077032246
344,0.34439395263921857
345,0.35904412607206343
346,0.37489872102345162
347,0.39177609344046194
348,0.40952387967229326
349,0.42801520841282314
350,0.44714328018779737
351,0.46681550306839914
352,0.48694821453665266
353,0.50746273307686807
354,0.52828309802309259
355,0.54933545160462505
356,0.57054869230192984
357,0.59185585442306854
358,0.61319565699968026
359,0.6345137742911352
360,0.65576354689115379
361,0.67690602205199879
362,0.69790935343490967
363,0.71874769477876699
364,0.73939979018083624
365,0.75984749597878221
366,0.78007446024891158
367,0.80006513088172637
368,0.81980416966194458
369,0.83927624362090725
370,0.85846608170702177
371,0.87735865138365565
372,0.89593932994049952
373,0.91419399994207384
374,0.93210905793941845
375,0.9496713663383558
376,0.96686819093822907
377,0.98368715642864235
378,1.0001162314037839
379,1.0161437339330297
380,1.031758333363973
381,1.0469490151256764
382,1.0617049750372196
383,1.0760154223414178
384,1.0898692987908143
385,1.1032549596763193
386,1.1161598984955838
387,1.1285706140940679
388,1.1404727073774454
389,1.1518512550106559
390,1.1626914510461355
391,1.17297944969514
392,1.1827032968283242
393,1.1918538121047004
394,1.2004252808848441
395,1.2084158357026511
396,1.2158274494964998
397,1.222665521812798
398,1.2289381044688168
399,1.2346548710286682
400,1.2398259727143661
401,1.2444609360027516
402,1.2485677456371425
403,1.2521522277263903
404,1.2552178085658037
405,1.2577656809106417
406,1.2597953625808804
407,1.2613055833100679
408,1.2622953878527883
409,1.2627653039582123
410,1.2627184028334713
411,1.2621610850088403
412,1.2611034577422242
413,1.2595592261057682
414,1.2575450894833173
415,1.2550797086885266
416,1.2521823778227497
417,1.2488715913080211
418,1.2451637307874288
419,1.2410720971532343
420,1.2366064685978122
421,1.2317732718187746
422,1.2265763204114521
423,1.2210179301233228
424,1.2151001050002446
425,1.2088254381881831
426,1.2021974035550935
427,1.1952198207229594
428,1.1878954284891265
429,1.1802236657089529
430,1.1721979037501595
431,1.1638024743351318
432,1.1550098649801708
433,1.1457783854219779
434,1.1360504277341241
435,1.1257511672067133
436,1.1147872437135586
437,1.1030447243334793
438,1.0903855779882567
439,1.0766420527241098
440,1.0616087459401553
441,1.0450327808721194
442,1.0266033339191163
443,1.0059427677713464
444,0.98260269436909442
445,0.95606910721641869
446,0.92578075007496019
447,0.89116352651236841
448,0.8516807110152359
449,0.80689445678501437
450,0.75652994854022215
451,0.70053126729642523
452,0.63909885970696956
453,0.57270243979174018
454,0.50206886796707173
455,0.42814985979708503
456,0.35207700668942071
457,0.27511030336172199
458,0.19858211118143002
459,0.12383449450233382
460,0.052147863716248535
461,-0.015336035745501596
462,-0.077686585741047157
463,-0.1342380414530995
464,-0.18461295208235015
465,-0.2287116293414648
466,-0.26667312891100337
467,-0.29881917166723809
468,-0.32559353036352612
469,-0.3475066299411802
470,-0.36509075700761617
471,-0.37886736154097045
472,-0.38932540890646777
473,-0.39690860700488212
474,-0.40200916216307936
475,-0.40496605063469898
476,-0.40606630403000826
477,-0.40554830436813094
478,-0.40360647033086605
479,-0.40039695663781116
480,-0.39604409076109648
481,-0.39064726661800636
482,-0.38428794529140603
483,-0.3770363243900719
484,-0.3689571769999675
485,-0.36011436859649648
486,-0.35057365949058933
487,-0.34040358977623603
488,-0.32967449505509766
489,-0.31845596726962749
490,-0.30681330361125547
491,-0.29480363422920619
492,-0.28247245975045165
493,-0.26985125444229346
494,-0.25695660962622419
495,-0.24379113056546128
496,-0.23034599957245941
497,-0.216604830291003
498,-0.20254821640977788
499,-0.18815826573578659
500,-0.17342242994888812
501,-0.15833608659550633
502,-0.14290357121327199
503,-0.12713764259896693
504,-0.11105763461147733
505,-0.09468675159153081
506,-0.078049067430262062
507,-0.061166780345371367
508,-0.044058169838614325
509,-0.026736530150508704
510,-0.009210155695599161
511,0.0085167321202696857
512,0.026442369414356327
513,0.044565478470739543
514,0.062883288060212011
515,0.081389852122866493
516,0.10007489534073996
517,0.11892331969220539
518,0.13791541343262478
519,0.15702772428298861
520,0.17623449515470899
521,0.1955095106442547
522,0.21482816088508672
523,0.23416949360306585
524,0.25351799823763466
525,0.27286485646442793
526,0.292208413594648
527,0.31155368638657011
528,0.33091082978847647
529,0.35029263229999302
530,0.36971127841115592
531,0.38917477699147274
532,0.40868357055535198
533,0.42822787848822436
534,0.44778626616441475
535,0.46732577002107384
536,0.48680366788049534
537,0.50617070607454495
538,0.52537533355200972
539,0.54436830104556622
540,0.56310690139850572
541,0.58155817537946819
542,0.5997005805845943
543,0.61752388916593171
544,0.63502739289464016
545,0.65221679065185534
546,0.66910035529438305
547,0.68568508094404246
548,0.701973480140479
549,0.71796154298339787
550,0.73363812175914711
551,0.74898571578849105
552,0.76398236083285676
