,0,1,2,3,4,5,6,7,8,9,10,11,12
0,-0.0041108637236497714,-0.0031218165181812196,0.0050448769599586996,0.0020977584456183251,6.5572600016494675e-05,1.7328315671250039e-05,-8.8817841970012523e-13,-1.7328315227160829e-05,-6.5572598906271651e-05,-0.0020977584442860575,-0.0050448769615130118,0.0031218165172930412,0.0041108637240938606
1,-0.015932651158290234,-0.011869563020572294,0.018915707726385733,0.0080719409543128506,0.00060702235016307782,0.00017309475408566755,-4.4408920985006262e-13,-0.00017309475452975676,-0.00060702234883081019,-0.0080719409556451183,-0.018412566037184774,0.01237270470966223,0.014926367780887517
2,-0.033438700342669492,-0.024825373767800585,0.037842910891150439,0.017019188405908992,0.002515656930768273,0.00075399725396607664,-4.8849813083506888e-11,-0.00075399740895321088,-0.0024905124904606168,-0.016968888350454847,-0.036239579931596211,0.026453805408443998,0.030131493450546998
3,-0.054037265387885114,-0.039800794575217679,0.056792026280394481,0.027573553615711788,0.0068318330845862363,0.0021574170441240881,1.2562466622512147e-06,-0.0021536497873952953,-0.0067039382360967181,-0.027320442601563855,-0.053516988414159528,0.043200673498944298,0.046976319231895047
4,-0.075019124129882542,-0.054332539541235292,0.070716785667723769,0.038108946665671439,0.014236882322382627,0.0047760948569397499,8.8403049325336269e-06,-0.0047499793880412255,-0.013855206317359148,-0.037364213530288737,-0.065316749168431443,0.060092682526935448,0.062697579730652819
5,-0.093977424077795746,-0.066240558981967013,0.075790198606151549,0.046988560139737956,0.024603264143108206,0.008853729412283684,3.5034035672509845e-05,-0.0087520865594825636,-0.023734937009134427,-0.045324553112457977,-0.06798701008392527,0.07482548432236058,0.074920299165448512
6,-0.10913647749632993,-0.074105313729866396,0.070314510495439464,0.052815306627040925,0.036759925434282081,0.014338155415405396,0.00010269333827750415,-0.014046388405741794,-0.035097079559509581,-0.049699639645517379,-0.060020341785538278,0.085806979976510434,0.081967669335547555
7,-0.11953603796044376,-0.077550370061185703,0.055088850628548514,0.054635733731434044,0.048570670971193053,0.020770092260757878,0.00024749576654770067,-0.020083333002851589,-0.045751265276283704,-0.049497255102615156,-0.042383870300533033,0.092460249756953772,0.083029038588477988
8,-0.12505091964476467,-0.077267162051142257,0.033152930451141316,0.052059264488590884,0.057333002426496193,0.027249590956568426,0.00051802308886905735,-0.025849158128643523,-0.052970960115583665,-0.044372536684988972,-0.018237749150884497,0.095268293322625652,0.078167381041716055
9,-0.1262618108164304,-0.074784142053641034,0.0089835707446361823,0.04527318128966229,0.060409095978375404,0.032514211892209488,0.00097292495349066144,-0.02995728867860592,-0.054127147825600019,-0.034643011654011957,0.0078772692342354844,0.095561685287570697,0.068181461648109121
