,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,0.10747540237243669,-0.20963298375598072,0.20605058342493265,-0.20774213455920787,0.20771906967520515,-0.20773843479537923,0.20773761637826738,-0.20773813678975905,0.20773803609897001,-0.20773813678975905,0.20773761637826738,-0.20773843479537923,0.20771906967520515,-0.20774213455920787,0.20605058342493265,-0.20963298375598072,0.10747540237243669
1,0.41899434318981577,-0.8018412539365638,0.77792976343293851,-0.78964527506686366,0.78929295183205461,-0.78945231917004755,0.78944705669115045,-0.78945005329922324,0.78944957265347782,-0.78945005329922324,0.78944705669115045,-0.78945231917004755,0.78929295183205461,-0.78964527506686366,0.77792976343293851,-0.8018412539365638,0.41899434318981577
2,0.86925695409090231,-1.6562472979877452,1.6039333908801634,-1.6304776187268111,1.628030937957714,-1.6289409381560205,1.6289048891149349,-1.6289190815697019,1.6289175287957924,-1.6289190815550469,1.6289048891349189,-1.6289409374321551,1.6280309387777248,-1.6304775589988107,1.5873398234764746,-1.6728411170028323,0.9024442792004983
3,1.3820273591895749,-2.6081586950090774,2.5136682416762035,-2.5637097530033515,2.5556218894189353,-2.5585913421080075,2.5583614597388671,-2.5584325044634149,2.5584266891314211,-2.5584325043210843,2.5583614597264326,-2.5585913315362419,2.5547921597985912,-2.565368570542681,2.4530998131098158,-2.6695597190484754,1.5064853482424923
4,1.8802891790281606,-3.4786594216964506,3.3150123795055997,-3.4051052906780566,3.3855611820519105,-3.3929566932355826,3.3920206099200545,-3.3922958835062023,3.3922678772426718,-3.3922958822918403,3.3919791202876581,-3.3930810693623137,3.3809560094439917,-3.4142300269217607,3.1822186240684225,-3.6159469862115934,2.1642662723553308
5,2.2937404803453632,-4.1058937657476591,3.8372516128197809,-3.990246697615607,3.9500052917913475,-3.9659295835219321,3.9631107310897917,-3.9639556071067172,3.9638330013964662,-3.9639638962076784,3.9627995508493274,-3.966841936029919,3.9354406471072689,-4.0187510748810329,3.6134931417532989,-4.3433376142820723,2.7992457182399733
6,2.5650146257416573,-4.3729720978884501,3.969779446349353,-4.2079222495736701,4.1329662459899108,-4.1641194837758189,4.1571233302146737,-4.1593197466978094,4.1588789065183374,-4.1593954225773722,4.1558303585893519,-4.1678065293502264,4.0986790933967843,-4.2739372063336223,3.65369353449152,-4.7196939550195882,3.3332011499249692
7,2.654713333327674,-4.2278227483194541,3.6874466242808879,-4.022169945654408,3.8934695542476305,-3.9497763155971199,3.9345631456479957,-3.9396283016728262,3.9382934712781648,-3.9400014245760673,3.9306443148874326,-3.9605837623175599,3.8269609684553618,-4.1475298954858353,3.2981607512938549,-4.6727144804108445,3.6959747106151131
8,2.5451765511461666,-3.6916711360541754,3.0567275661013138,-3.4782824539811852,3.274200244317349,-3.368625282587745,3.3386658612835074,-3.3493160934550126,3.3457868431359117,-3.3506296482026521,3.3290201978890543,-3.3941990408079548,3.1623012180894694,-3.6834894026067655,2.6312716238576783,-4.2027961970705352,3.8358591489455751
9,2.2426842187659446,-2.8547687768849528,2.2212683810434175,-2.6916435032420249,2.3939065634306367,-2.5409177343764799,2.4865684234529617,-2.5073128027626179,2.4989416695699873,-2.5109992781244816,2.4661854415832796,-2.59254546923815,2.2257026474896691,-2.9893586206903855,1.8068630394361129,-3.3835363687146902,3.7289621692617736
10,1.777571392443722,-1.8601687109438547,1.3700969118675133,-1.8220645111475253,1.4249170333542338,-1.6373109641485417,1.5457480825742387,-1.5835283811893586,1.565391214649825,-1.5922665249104018,1.5075284934678024,-1.7291653482562896,1.1948469527844896,-2.2108927998631955,1.0132615116300592,-2.3495732303877581,3.3856088780750415
11,1.2016859358099374,-0.87838698063880116,0.69571212314900599,-1.0394444286745408,0.55998300268478296,-0.84423844405900894,0.70050317329073408,-0.76521242715577031,0.72888908968304911,-0.78332108701739678,0.63555888659738713,-0.99123919845589548,0.27028599418366106,-1.5000177879431753,0.43098671338070993,-1.2737444705972489,2.85199990576257
