,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,-0.0041108398451950023,-0.0031217768872160434,0.0050449413211417493,0.0020979077846039473,6.5943130067580569e-05,1.8458891304362623e-05,3.3748688288426365e-06,1.005100447315499e-06,4.4408920985006262e-13,-1.0051000032262891e-06,-3.3748701611102661e-06,-1.8458890416184204e-05,-6.5943130955758988e-05,-0.0020979077834937243,-0.0050449413215858385,0.0031217768876601326,0.0041108398445288685
1,-0.015932553592001852,-0.011869398183206314,0.018915981806477689,0.0080725886428822946,0.00060866618190047461,0.00017850155753507124,1.7091788873102587e-05,4.8600798940867662e-06,4.4408920985006262e-13,-4.8600794499975564e-06,-1.7091790205370216e-05,-0.00017850155664689282,-0.00060866618323274224,-0.0080725886419941162,-0.013884564832089552,0.016900815155374005,0.0058697196454460254
2,-0.033438504389748935,-0.02482496029354575,0.037843613027277456,0.017020878029683217,0.0025201568421007181,0.00077472119652810534,7.3720133109134167e-05,1.9284349228598785e-05,-1.8207657603852567e-11,-1.9284405183839226e-05,-7.3720622495443422e-05,-0.00077472269399692095,-0.0022687124081599563,-0.016517877439170547,-0.019254590341688527,0.043664989818559263,-0.0047449907842889161
3,-0.054036947104263433,-0.039800033262205048,0.056793555885503721,0.027577595073990935,0.0068438714921903454,0.0022342123737750796,0.00028798202267310558,7.3298363822971169e-05,-1.5365486660812167e-10,-7.3298945579836072e-05,-0.00027541909730643965,-0.0021965143535140896,-0.005437172379885169,-0.02478890954993318,-0.014773469694695507,0.083187288035801998,-0.035616038706720587
4,-0.075018593895470609,-0.054331440706545386,0.070719998420454289,0.038119504064404452,0.014273248318819043,0.0050222956584633494,0.00090875006586443874,0.0002370504863513645,6.2720362237200789e-07,-0.0002345408889325995,-0.00081395872442158179,-0.0047441471169307192,-0.0097509312757537714,-0.029262285313080838,0.0034421537167261818,0.1327310520107261,-0.091298782024296088
5,-0.093976435306064587,-0.066239169859594327,0.075797329972315808,0.047018423464439962,0.024715424071342085,0.0095189386777327911,0.002330710704878669,0.00064013862832723589,5.9907918625867751e-06,-0.00061679744245424217,-0.0019325744933240685,-0.0083824632568507695,-0.013814819901369901,-0.025999976832835614,0.035800085514736679,0.18757268486435663,-0.17243748959749894
6,-0.10913448964966488,-0.074103108256395878,0.070331963647918272,0.052898539247836496,0.037076087992637952,0.015882904199404635,0.0050364388046730824,0.001478934249288244,3.1217231466484918e-05,-0.0013609761841948398,-0.0038113093676628296,-0.012499175443103638,-0.015274094608663802,-0.011680739337549539,0.079127844842652451,0.24187314949486449,-0.2758731868635067
7,-0.11953189549551713,-0.077544367745097098,0.055134038997817214,0.054850663118166665,0.049357293129936863,0.023930349737355527,0.0094636795484603908,0.0030030821087656534,0.00011731566429418194,-0.0025747604475157004,-0.0063890127277588249,-0.015759573151363782,-0.011256730599207287,0.015433959069000025,0.12745040513806316,0.2897109689365962,-0.39539541528199607
8,-0.1250419584039042,-0.077247516762413149,0.033268123688312556,0.052563955945661434,0.059065249755185789,0.033060432049314414,0.015823292815575485,0.0054749245763652254,0.00035500090334039669,-0.0042267828010977837,-0.0091687010934649038,-0.016145147555768347,0.00090973485455947412,0.054768198686439007,0.17343726710361551,0.32607347319490998,-0.52296954695663089
9,-0.12624158126850471,-0.074725334985425995,0.0092595309983956042,0.04635193112889624,0.063827799416271702,0.042258628543123677,0.023920127104393174,0.0091036145652978462,0.00091659927292653265,-0.0060095073193267012,-0.011076514913277435,-0.011225798322911373,0.022893831386205932,0.10316434200774438,0.21014215140624515,0.34762910421637372,-0.65018892323642774
10,-0.12417626559813044,-0.071891247221067545,-0.012032356822455625,0.037070745072309563,0.062050835435201179,0.05019703334108172,0.033042007725025968,0.01396673919362712,0.0020913108027542648,-0.0072064817207007081,-0.010447863283857828,0.0013491212333960334,0.054696298067646865,0.15520524099699173,0.2325955736983687,0.35316202993840307,-0.76967272085859406
11,-0.12008301910626518,-0.070550512349165651,-0.026584453562072952,0.025949094676569473,0.053421365490136097,0.05543084678771848,0.041974731987526326,0.019942974147646453,0.0043146343244870877,-0.0066165008938412484,-0.0051928646387366939,0.023229297601901067,0.094331500921640554,0.20410489335009885,0.23886195827138579,0.34362549284772115,-0.8761594398567496
12,-0.11513489222936268,-0.071938438739649335,-0.032132340787915936,0.014365723250753248,0.03910010285568255,0.056665821506651781,0.049173156284165742,0.026685054056230229,0.0081789722772285245,-0.0025910756180635985,0.0068502873791231877,0.054759769794188173,0.13797601084597488,0.24299781550052302,0.23032227536923244,0.32184476508412274,-0.96712300682888497
13,-0.11025737683723058,-0.076418757274598903,-0.028624783014574717,0.0036190373167155343,0.021529706006440108,0.053048939118838234,0.053076333878188109,0.033659031427379915,0.014410957941191072,0.0067736076481139662,0.027420656196319726,0.094567950832846748,0.18058554147515338,0.26634579594464469,0.21114868352078986,0.29195917459112763,-1.0428444987713448
14,-0.10604303402483861,-0.083412417253403426,-0.018115974468990714,-0.0052678388491322892,0.0038930088535060747,0.044420877729489661,0.052509434266934107,0.040261525648510599,0.023803437688485474,0.023284027779624239,0.057297086444307865,0.13949056957152095,0.21685574937535534,0.27113689508873051,0.18714399896158085,0.25872577816077325,-1.1059831249724539
15,-0.10276325634628325,-0.091567931090552612,-0.0041462769078126627,-0.011673246661958459,-0.010642111880843075,0.03146900047656942,0.047080010532329908,0.0460032100306762,0.037097188391399527,0.048178332883175301,0.095848935603548568,0.18491840778800395,0.24230630997923441,0.25758878821058317,0.16427215955339136,0.22681224749199203,-1.1607817680534538
16,-0.10045221735899279,-0.099124185409915633,0.0092109408007523541,-0.015417063389033814,-0.019688138906737152,0.015735286655882419,0.037462416704769907,0.050719871616422552,0.054819052377919064,0.081629074853317718,0.14080710460451229,0.22553310702910778,0.25422795113794194,0.22917885186757303,0.14726807970966149,0.200187362398907,-1.2120974946920882
17,-0.099023565506617395,-0.10437035673416251,0.018382317628518052,-0.016715248368992519,-0.022200215940904044,-0.00053781823439180698,0.025477918971894553,0.054750541517378792,0.07709741412309512,0.1223467714899229,0.18835273742734415,0.25630124062114845,0.25226018822621654,0.1919796528486728,0.13867363869923821,0.18168275535845879,-1.2644579721268201
18,-0.098378161950685161,-0.10608622637053866,0.021145230920893709,-0.016065326659653323,-0.018672538498076818,-0.014705737767073401,0.013918139755375591,0.059014368307686027,0.10348957849215523,0.16741719391433207,0.23355574378847166,0.27350730650166355,0.23845635271602106,0.15344157545360559,0.13851617972093777,0.17275956606788156,-1.3213132443929965
19,-0.098470566024744244,-0.10385416205971332,0.017093801528700325,-0.01409003297547784,-0.010904799110811325,-0.024113787506330198,0.0061174557499654725,0.064930371205917936,0.13286454230332367,0.21247355662712408,0.27111381591105044,0.2755755791783443,0.21681870679213233,0.12089336311937871,0.14466497936638234,0.17347765584574404,-1.3845904799509867
20,-0.099319349751270103,-0.098168235726059372,0.0076269161422004572,-0.011370591341375302,-0.0013949694106507593,-0.026510561453640946,0.005342034936628437,0.074157856768231056,0.16338494049117358,0.2522372958955188,0.29626472653010438,0.26346424742751395,0.19241666009950364,0.10009445833514263,0.15371986363188483,0.18263895821579723,-1.4545842507907025
21,-0.10096604286891075,-0.090316922549127376,-0.0045070066134744735,-0.008299207222561833,0.0074769056197521166,-0.020405094827591341,0.01411369195825074,0.088184221868292667,0.19262104972384009,0.28137080442736107,0.30569086575482629,0.2405096080027036,0.17030128297879088,0.094155439146703657,0.16215288082577217,0.19806225409801925,-1.5301447303226468
22,-0.10340365176786381,-0.082070432288250394,-0.015961522269014594,-0.0049740050800384239,0.014243727187945865,-0.0053029039137619804,0.033612252308135027,0.1078390488764569,0.2178076018686248,0.29549429310016251,0.29822074562257939,0.21173132172336295,0.15447385362232779,0.10305049002479194,0.1673723563468954,0.21694238008951316,-1.6090755554518665
23,-0.10650373506326805,-0.075248614301082206,-0.023625447393760268,-0.0011511592641344492,0.018892122671365641,0.018216833497231022,0.063293050611701318,0.13285338234148014,0.2362238592512611,0.2921525252732593,0.27516376930591946,0.18274759265146656,0.14714473783783433,0.12380333930295251,0.16841914613152653,0.23624869996385911,-1.6886301028176121
24,-0.10996907307780912,-0.071270360812669686,-0.025316583277312787,0.0037395863676792374,0.022978402378193152,0.048586415605456068,0.10081688168295244,0.16159633553680663,0.24564491118006515,0.27149774339907395,0.24018666463998528,0.15855416977128556,0.14843887908089215,0.1512719446692401,0.16612259646020533,0.2531214760130851,-1.7659999896171286
25,-0.11332825801624313,-0.070785821766450319,-0.020167269330961801,0.010517216854744049,0.029261564491234182,0.083468232082939409,0.14232647979506297,0.19109880406364965,0.24478528175198022,0.23649448317897281,0.19873682029736273,0.14246320135047341,0.15658832203158113,0.17932600585357505,0.1627033543352141,0.26522790712490973,-1.8387163240980442
26,-0.11597292394538439,-0.073470148976073624,-0.008628339888128167,0.020116880400378179,0.040928132385653626,0.12005585212149228,0.1830306562742301,0.21741640746686386,0.23364254872548784,0.19254680146651992,0.15711680222540991,0.13546329560298886,0.16853200377831001,0.20213581562611438,0.16096640344809288,0.27104172700997964,-1.9049219137219353
27,-0.11722312292472559,-0.078018934874135581,0.007872292929977931,0.033415283396509565,0.060601186951059205,0.15539937946096316,0.21799119152898783,0.23630170820920782,0.21365454144284257,0.14657947211471622,0.12139198130611817,0.13615753346751802,0.18074988191241204,0.21528626087174985,0.163337782933759,0.27001322792141735,-1.9635096666483776
28,-0.11639662664009176,-0.08234124036821111,0.027486872167914456,0.051032663983319182,0.089395827880034417,0.18670480344429308,0.2429633715275159,0.24406887919425913,0.18761063152927804,0.1057405893751806,0.096350843958425969,0.14128811035529765,0.19011496703225106,0.21649257698630464,0.17103381639138604,0.26260334584371492,-2.0141494326608722
29,-0.11285703444385842,-0.083906708497782923,0.04853935332871373,0.073136374310500685,0.12628530193525833,0.21157578004515898,0.25512837871488614,0.2384659923988508,0.15930241960271374,0.07599806858671343,0.084726226992515308,0.14670399406924162,0.19456110963655959,0.2058046236488309,0.18360525918925674,0.25016851004000529,-2.0572376495575639
