,0
0,0.77676538384085059
1,1.5005966458223201
2,2.1262639664309804
3,2.6570104811783715
4,3.1071415857846296
5,3.4976434189272854
6,3.8530322911844328
7,4.19828409430081
8,4.5560795268421259
9,4.9445643840700573
10,5.3757385268228077
11,5.8545295128226851
12,6.3785756830886502
13,6.9387222869726957
14,7.5202028091215176
15,8.1044214668655936
16,8.6711700790957149
17,9.2010167693005993
18,9.6775213929324568
19,10.088894268495817
20,10.428746881572
21,10.695697801574859
22,10.891786661871896
23,11.019886482053554
24,11.080547728474203
25,11.068907845589797
26,10.972412564727723
27,10.770086624499406
28,10.433942561907031
29,9.9328185960279747
30,9.2384863171802802
31,8.3332710162604453
32,7.2177319514947955
33,5.9163213634049967
34,4.4787113236619049
35,2.9750633114212204
36,1.4851220755115182
37,0.083269836972114014
38,-1.1764167234788949
39,-2.2705878064162581
40,-3.2093367183157522
41,-4.030547572087003
42,-4.7877479884033249
43,-5.5349507376606786
44,-6.3123335174517647
45,-7.1359251635661805
46,-7.9931581748721348
47,-8.8446486407210863
48,-9.6312535401567434
49,-10.28459718490539
50,-10.738942022956278
51,-10.942403231257996
52,-10.865867878036822
53,-10.508410442423941
54,-9.8984497442470918
55,-9.0904123210899002
56,-8.1572923165956244
57,-7.1801812836440266
58,-6.2364451520131539
59,-5.3885781949429878
60,-4.6757347405522731
61,-4.1094927954703326
62,-3.6746127532745847
63,-3.3345800249046738
64,-3.040769456187161
65,-2.7433451205809236
66,-2.4016674597856595
67,-1.9920977677885598
68,-1.5116501166909879
69,-0.97683272144275546
70,-0.41806054022001121
71,0.12901378944523845
72,0.63322673019853026
73,1.0764317418098832
74,1.4588413185318265
75,1.7999119397725665
76,2.1345044754247038
77,2.5051214765708609
78,2.9519199897555444
79,3.5027249059305046
80,4.1653038403816955
81,4.9236960333170625
82,5.7395117622463703
83,6.5580262126674267
84,7.317827757864471
85,7.9619877683740308
86,8.4483772503800019
87,8.7569361727058634
88,8.8923523880051452
89,8.8815748214467387
90,8.7666613921978858
91,8.5944330947696965
92,8.4050909903993052
93,8.2222231216668611
94,8.046419513144901
95,7.8540432486612497
96,7.6016835732725738
97,7.2356296014373536
98,6.7045721048284186
99,5.9728767104388005
100,5.0313583299816953
101,3.9026967587206505
102,2.6396183956094106
103,1.3157348485984901
104,0.011122753342455344
105,-1.2034380172857628
106,-2.2790851980508102
107,-3.1949867189864736
108,-3.9569085915503632
109,-4.5896627229420366
110,-5.12643968879601
111,-5.5983273288463415
112,-6.0265580803935697
113,-6.4187590159706049
114,-6.7692181076167923
115,-7.0622575372174508
116,-7.2773428285787238
117,-7.3945231224715338
118,-7.3990702336828882
119,-7.2846079261356458
120,-7.0544600745918187
121,-6.7213042313086078
122,-6.3054547806584456
123,-5.8322181525946704
124,-5.3287864685417139
125,-4.8210987792720061
126,-4.3310313420452333
127,-3.8742018957979605
128,-3.4585977965667305
129,-3.0841633706168832
130,-2.7434000039116913
131,-2.4229346612329881
