,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.10747540198630112,-0.2096329865575175,0.20605058460421155,-0.20774214629337706,0.20771905334449059,-0.20773848858990362,0.20773716301158984,-0.20773848858990362,0.20771905334449059,-0.20774214629337706,0.20605058460421155,-0.2096329865575175,0.10747540198630112
1,0.41899659866473371,-0.80184578204578472,0.77793428488326377,-0.78964984091878243,0.78929738158350915,-0.78945708295541372,0.78944888157694848,-0.78945708295541372,0.78929738158350915,-0.78964984091878243,0.77793428488326377,-0.80184578204578472,0.41899659866473371
2,0.86407036837576889,-1.6536728120206678,1.6065579783854922,-1.630502773030118,1.6280556537060509,-1.6289667412205944,1.6289166517706732,-1.6289667391040652,1.6280556561525383,-1.6305025945955176,1.5873647730573204,-1.6728667690253385,0.90245734754845763
3,1.3622789354645892,-2.598470230207317,2.5233754399078823,-2.5635245423161201,2.5558251194139903,-2.5586688692789128,2.5583682953680409,-2.5586688390493162,2.5548654142339977,-2.565442675212859,2.4531737020547784,-2.6696376261954313,1.5065258758166777
4,1.8342374180817522,-3.4564975990607483,3.3367833056172636,-3.4038216862535275,3.3864442884983248,-3.3931134851961087,3.3918875372076496,-3.393257248491377,3.3811105073835446,-3.4143887783291138,3.1823767119747437,-3.6161178005744699,2.1643568291420667
5,2.209296569408048,-4.0663329413954674,3.8751679358151048,-3.9859511639090961,3.9525926369803344,-3.9661433452504724,3.9623563897470682,-3.9671897790638511,3.9356948035664807,-4.019025473724458,3.6137655351289322,-4.3436385519519671,2.7994073846493439
6,2.4316023894321859,-4.312655970478696,4.0258817140919056,-4.1975452848583839,4.1388669401682954,-4.1642667861123694,4.154511620586776,-4.1684524004010903,4.0990070043176452,-4.2743400964684319,3.6540899009565031,-4.7201394444500444,3.3334404132157047
7,2.4646663771086263,-4.1457641608515505,3.7611445139236199,-4.0017283211284393,3.9047407714913884,-3.9496515330441628,3.9275032716588054,-3.9617618020213463,3.8272507528673838,-4.1480459802707426,3.2986542067439117,-4.6732735960246519,3.6962654995471578
8,2.2944805500246801,-3.5895763677318282,3.1448822229644957,-3.4435228684017716,3.2929668435734971,-3.3681447928028962,3.3224973106991129,-3.3963412153730221,3.1622995794122755,-3.6840748478379481,2.6317821951249432,-4.203370863854472,3.8361222542029338
9,1.9310090984510087,-2.7368430814800337,2.3188826957702968,-2.6389988048958202,2.4217376519117817,-2.5406196350317156,2.4539202771858282,-2.5964121473869284,2.224940560217048,-2.9899552873902113,1.8072374795998769,-3.3839441381970925,3.7290453312459615
10,1.4076730069407795,-1.7324607537401171,1.4713846282552456,-1.7497398124779462,1.4620104156668479,-1.6391831071289609,1.4862684925451841,-1.7360082590116566,1.1925399829446626,-2.2114604981802177,1.0132425019082625,-2.3495374186153217,3.3852708208932381
11,0.7783622212449437,-0.74781686890368348,0.79521407706550917,-0.9484065286167187,0.60425920662399157,-0.85275375061244496,0.60131070885027782,-1.002959293711525,0.26520691720888223,-1.5005859763610463,0.43016231586534559,-1.2728930737073707,2.8509000450538391
12,0.11166746975899144,0.049368342994071668,0.44492416698860282,-0.38302760671937719,0.021005075253821559,-0.34866443569514516,-0.037596544016027522,-0.55924900854154025,-0.37314209810546117,-0.98411851996593747,0.19044468251405711,-0.33528784027447855,2.2036763158084227
