,0
0,5.5904621481364583e-06
1,1.9210991935459526e-05
2,3.8039256165320997e-05
3,6.2960957361545339e-05
4,9.5171709926223359e-05
5,0.00013595387205074484
6,0.00018653365495184827
7,0.00024796358269037655
8,0.00032104480541409949
9,0.00040629773347765591
10,0.00050398037990961127
11,0.00061414518555545346
12,0.00073671857471448512
13,0.00087158409381709017
14,0.0010186500610405045
15,0.0011778858425349494
16,0.001349316261395886
17,0.0015329700134834251
18,0.0017287840485399842
19,0.0019364706527639358
20,0.0021553568676951867
21,0.0023842068732978575
22,0.0026210375143926132
23,0.0028629360421299158
24,0.0031058883288816392
25,0.0033446264822484086
26,0.0035725086469499726
27,0.0037814531754299763
28,0.0039619662461518245
29,0.0041033253446406933
30,0.0041940028209867843
31,0.0042224165181029396
32,0.0041780540605335257
33,0.0040529153513440769
34,0.0038430631876109097
35,0.0035499208441001342
36,0.0031809037295274425
37,0.0027491003017854074
38,0.0022720120292346506
39,0.0017696888244655633
40,0.001262777164258169
41,0.00077094164073728281
42,0.00031188350698091986
43,-9.90906431453681e-05
44,-0.00044916918000637859
45,-0.00072804801945481896
46,-0.0009280054619494047
47,-0.0010440519798870186
48,-0.0010740604814140952
49,-0.0010187493089103738
50,-0.00088143227337952456
51,-0.00066753470512483494
52,-0.00038395609629247396
53,-3.8402216412675468e-05
54,0.00036119931540917272
55,0.00080713246407489777
56,0.0012921643400447269
57,0.0018096865162773421
58,0.0023537752378731103
59,0.0029192149549092509
60,0.0035015125652792956
61,0.0040969105748452882
62,0.0047023929589148561
63,0.0053156707748112314
64,0.0059351353127597584
65,0.0065597725977098549
66,0.0071890413833211025
67,0.0078227246165655535
68,0.0084607697514054499
69,0.0091031353969768698
70,0.0097496607090394871
71,0.010399970392385037
72,0.011053423084476771
73,0.011709105008959787
74,0.012365864634169501
75,0.013022377982591536
76,0.01367722859794205
77,0.014328981686535291
78,0.014976229756339367
79,0.015617588520729229
80,0.01625162764176194
81,0.016876730164230122
82,0.017490884468295314
83,0.018091419916314341
84,0.018674700506479305
85,0.019235791290949222
86,0.019768113589830511
87,0.020263109782548857
88,0.020709946058887711
89,0.021095287745847128
90,0.021403180561036014
91,0.021615057112826699
92,0.021709859883104081
93,0.021664234854157572
94,0.02145271547205567
95,0.021047800712874251
96,0.020419851354743598
97,0.019536802394968085
98,0.018363827552621784
99,0.016863284507196541
100,0.014995472633136117
101,0.012720865986586073
