,0,1,2,3,4,5,6,7,8
0,0.10747536314337225,-0.20963303158105795,0.20605013123642379,-0.20774249809352163,0.20770007058956708,-0.20774249809352163,0.20605013123642379,-0.20963303158105795,0.10747536314337225
1,0.41900907417069533,-0.80187131648434828,0.77795692023441276,-0.78967767639870345,0.78916599695588729,-0.78967767639870345,0.77795692023441276,-0.80187131648434828,0.41900907417069533
2,0.83467911112200532,-1.6390808419060043,1.6214112065819908,-1.6306623060635683,1.6273056628723914,-1.630662247057435,1.587487918170094,-1.6730043819228602,0.90252587820338626
3,1.2503692312468839,-2.5435475790707152,2.5782760270380845,-2.562603896465232,2.5533161791848613,-2.5659954527295081,2.4534930669584121,-2.6700311838034896,1.5067236076407031
4,1.5732653684927822,-3.3308312677582386,3.4596984671733111,-3.3972203679533131,3.3800347549042264,-3.4157170138295889,3.1829308847572957,-3.616913387467724,2.1647525616812491
5,1.7307247089484168,-3.8419314754087885,4.0884908128873132,-3.9641791280138339,3.9385911696689924,-4.0212952821534476,3.6144839206149193,-4.3448741054283868,2.7999893788848151
6,1.6753979021451038,-3.9704224128367382,4.3394523980957445,-4.1464903197778735,4.1116011271127295,-4.2767868154927058,3.6548220067771364,-4.7215703699270417,3.3339964839036451
7,1.3871287840181434,-3.68017557507061,4.168174765897259,-3.905318826211257,3.8567674774439009,-4.1479933515444767,3.2992996050460466,-4.6741137075487771,3.6962308279697709
8,0.87227297556413674,-3.0108514847617673,3.6215725306534274,-3.288470438789437,3.2164396695015807,-3.6759535952546329,2.6324888140980551,-4.2019197595661861,3.8344212885548234
9,0.16103412580537046,-2.0703962613877192,2.8276208342312703,-2.4202834937079309,2.3111569043194891,-2.9646156114435662,1.8085944817050059,-3.3770773912966678,3.7239664117747484
10,-0.69679490084539886,-1.0159216252259018,1.9666194957017602,-1.4747676953412725,1.3180689236096388,-2.1559445076295702,1.0163805651952629,-2.3320565161459861,3.3744162606814676
11,-1.6375215505235463,-0.026232579872553785,1.230597123363486,-0.6376481027312586,0.43791261240255785,-1.3982882240630712,0.43669419961189782,-1.236759242921881,2.8312457647343692
12,-2.5905954651896934,0.72939695012808059,0.78019745350932368,-0.065600537475507537,-0.14356505108992224,-0.8150266957498431,0.20222360443122867,-0.26878227656146336,2.1717520179977967
13,-3.4867915120391224,1.1210129596412877,0.70891543859130657,0.14824008895808483,-0.29262505672278394,-0.48016325615818367,0.3684468774649563,0.41802758965348019,1.4949368706109745
14,-4.2669853393606516,1.0813886371781045,1.0227641436817425,-0.005310757235088559,0.04407866415379047,-0.40572942401939649,0.90202606483136272,0.72129590771474739,0.90647210305538906
15,-4.8905392130174086,0.61912849574352613,1.6397998934527536,-0.44987418022035541,0.825462410587674,-0.54311356568659264,1.6888434216859594,0.60927981579994572,0.50101292165449784
16,-5.3419552581357443,-0.18080544118959097,2.4092952629815034,-1.0411661839113684,1.9195409271042241,-0.79732699170476096,2.5594260164043536,0.128052471914053,0.34493919653733052
17,-5.6343415493180782,-1.1694008729856709,3.1458303131790544,-1.5999814503810939,3.1245094653484795,-1.0504658463044159,3.3256818242810571,-0.60466686045912432,0.46283497663979212
18,-5.8084972299792259,-2.1569029655097438,3.670228260987507,-1.9529787927647924,4.2039863583402948,-1.188786408841791,3.8205188315714178,-1.4181257806686887,0.83055772686502216
19,-5.9270803591766619,-2.9434490341213593,3.8478533427550587,-1.9718560351389414,4.9301286745890849,-1.1272378453466292,3.9315199630658437,-2.1165239847913409,1.3766452781649452
20,-6.064281707996777,-3.3520521291074967,3.6156082044466187,-1.6017691266277945,5.1265150730662734,-0.82606200013479736,3.6214269848453551,-2.5116423353255257,1.9922570368341441
21,-6.2924884733417397,-3.2584079535040722,2.9917798473895196,-0.8722444374438254,4.7023639401291284,-0.29596704857159928,2.9313292785464462,-2.4545199582033383,2.5481548049994807
22,-6.6683210071292187,-2.612328058884561,2.0669874827209389,0.11216868087193799,3.6709763610683899,0.40901936527260041,1.9664084901085399,-1.8606638741183179,2.9157525600896905
23,-7.220903036131765,-1.4468003708053567,0.97889209331092353,1.1995591626240421,2.1481050420398828,1.2091689009039452,0.86795298105157848,-0.72430344663487745,2.988328673641627
24,-7.945094447878609,0.12739514991144674,-0.12300392204611654,2.2303636565053075,0.3297819170631211,2.0229788761991774,-0.22172321166857856,0.88098017648485794,2.6983218054293934
25,-8.8016202610147189,1.941197621063373,-1.1140442328757549,3.0799249702235798,-1.546731023449377,2.7918272963947111,-1.1934469697457706,2.8155986356003249,2.0272939638036336
26,-9.724676545522005,3.7980899245158017,-1.9240832578273359,3.6938487511428697,-3.2516080004626469,3.4995479275100605,-1.9968282969682338,4.899170184989754,1.0065393126217348
27,-10.635942525744069,5.5112281469668067,-2.5534774482354194,4.1075500068189497,-4.6111906842746242,4.1821086036726296,-2.6517712751393807,6.9433080497304234,-0.29181287379531629
28,-11.46233695536325,6.9403618781832535,-3.0720455847002004,4.444789527842663,-5.5467449520858469,4.9245731562862494,-3.2433553796922254,8.7861314724101405,-1.7713731628807849
29,-12.153703352225097,8.0215330517287029,-3.6015578051444841,4.8945880901950511,-6.0946354959313664,5.8451141158135655,-3.9011291604738041,10.322017600479683,-3.3322270444422486
30,-12.696198542661241,8.7832353265955287,-4.2859618498753971,5.6706333174496582,-6.4023923461156151,7.0685084000123855,-4.7671462557872246,11.5205898720947,-4.8912679217127941
31,-13.11765606000237,9.3446185066863308,-5.2561589971806821,6.9611410211873892,-6.6993673035222745,8.693810990677342,-5.9595296861418845,12.430556276224358,-6.3974147479282095
32,-13.482590303989571,9.8942572884529465,-6.5971763157179897,8.8793574796924837,-7.2455043107791939,10.76241309206627,-7.5395328759546576,13.166623549444312,-7.8378476032145983
33,-13.8766206362404,10.651603092405093,-8.3248366792193487,11.425167641964883,-8.2667058535763616,13.233259707327361,-9.4896565180183643,13.880976039515547,-9.23318679415841
